FECHA;COMP.;CODIGO;CUENTA;CONCEPTO; DEBE ; HABER ;REFERENCIA
30/4/2024;82;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;7.931,44;1704
30/4/2024;82;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.269,03;1704
30/4/2024;82;1111001;Caja Principal;RESUMEN DEL DIA;9.200,47;;1704
30/4/2024;82;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;4.051,87;1705
30/4/2024;82;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;648,3;1705
30/4/2024;82;1111001;Caja Principal;RESUMEN DEL DIA;4.700,17;;1705
30/4/2024;82;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;6.207,67;1706
30/4/2024;82;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;993,23;1706
30/4/2024;82;1111001;Caja Principal;RESUMEN DEL DIA;7.200,90;;1706
30/4/2024;82;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;8.018,08;1707
30/4/2024;82;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.282,89;1707
30/4/2024;82;1111001;Caja Principal;RESUMEN DEL DIA;9.300,97;;1707
30/4/2024;82;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;CLUB GASTRONOMICO DEPICAR CCS, C.A.;;2.348,28;22727
30/4/2024;82;2121001;Débito Fiscal IVA;CLUB GASTRONOMICO DEPICAR CCS, C.A.;;375,72;22727
30/4/2024;82;1111001;Caja Principal;CLUB GASTRONOMICO DEPICAR CCS, C.A.;2.724,00;;22727
30/4/2024;82;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;INVERSIONES DAS 2022,C.A.;;3.037,12;22728
30/4/2024;82;2121001;Débito Fiscal IVA;INVERSIONES DAS 2022,C.A.;;485,94;22728
30/4/2024;82;1141002;Retención 75% IVA Clientes;INVERSIONES DAS 2022,C.A.;364,45;;2,02E+13
30/4/2024;82;1142001;ISLR Retenido por Clientes;INVERSIONES DAS 2022,C.A.;60,74;;2,02E+13
30/4/2024;82;1111001;Caja Principal;INVERSIONES DAS 2022,C.A.;105,68;;22728
30/4/2024;82;2124007;IGTF Percibido de clientes;INVERSIONES DAS 2022,C.A.;;105,68;22728
30/4/2024;82;1111001;Caja Principal;INVERSIONES DAS 2022,C.A.;3.097,87;;22728
30/4/2024;82;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;CORPORACION PAYTECH C.A.;;13.893,99;22729
30/4/2024;82;2121001;Débito Fiscal IVA;CORPORACION PAYTECH C.A.;;2.223,04;22729
30/4/2024;82;1141002;Retención 75% IVA Clientes;CORPORACION PAYTECH C.A.;1.667,28;;2,02E+13
30/4/2024;82;1142001;ISLR Retenido por Clientes;CORPORACION PAYTECH C.A.;277,88;;2,02E+13
30/4/2024;82;6121040;Gastos de Bancarios y Pasarelas de pago                    ;CORPORACION PAYTECH C.A.;322,34;;22729
30/4/2024;82;1111001;Caja Principal;CORPORACION PAYTECH C.A.;13.849,53;;22729
30/4/2024;82;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;INVERSIONES GONCONSULT 247, C.A.;;1.568,10;22730
30/4/2024;82;2121001;Débito Fiscal IVA;INVERSIONES GONCONSULT 247, C.A.;;250,9;22730
30/4/2024;82;1141002;Retención 75% IVA Clientes;INVERSIONES GONCONSULT 247, C.A.;188,17;;22730
30/4/2024;82;1142001;ISLR Retenido por Clientes;INVERSIONES GONCONSULT 247, C.A.;31,36;;22730
30/4/2024;82;1111001;Caja Principal;INVERSIONES GONCONSULT 247, C.A.;1.599,47;;22730
30/4/2024;82;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;FACTOR 650, C.A;;1.637,94;22731
30/4/2024;82;2121001;Débito Fiscal IVA;FACTOR 650, C.A;;262,07;22731
30/4/2024;82;1111001;Caja Principal;FACTOR 650, C.A;1.900,01;;22731
30/4/2024;82;1142004;ISLR Otros;Islr 1%;1.102,54;;Islr
30/4/2024;82;2124004;Islr 1% por pagar;Islr 1%;;1.102,54;Islr
30/4/2024;82;2121001;Débito Fiscal IVA;Iva 2da quincena;17.640,65;;Iva
30/4/2024;82;1141002;Retención 75% IVA Clientes;Iva 2da quincena;;2.219,90;Iva
30/4/2024;82;2121003;IVA por Pagar;Iva 2da quincena;;15.420,75;Iva
30/4/2024;82;6121046;IGTF Moneda Nacional       ;ITF;259,24;;Banesco
30/4/2024;82;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;128,5;;Banesco
30/4/2024;82;2114001;Cuentas por Pagar Directivos;RETIRO XXXXX;10.740,00;;Banesco
30/4/2024;82;6121021;Consumo de Electricidad                               ;ELECTRICIDAD OFICINA;1.126,63;;Banesco
30/4/2024;82;2114001;Cuentas por Pagar Directivos;ELECTRICIDAD APTO;183,61;;Banesco
30/4/2024;82;6121019;Teléfono - Celulares                              ;RECARGA TELEFONICA;205;;Banesco
30/4/2024;82;6121019;Teléfono - Celulares                              ;PAGO CANTV;478,79;;Banesco
30/4/2024;82;1112001;Banco Banesco;Transferencias Realizadas;;13.121,77;Banesco
30/4/2024;82;1112001;Banco Banesco;Transferencias Recibidas;12.719,84;;Banesco
30/4/2024;82;1111001;Caja Principal;PUESTO FIJO INV GONCONSULT;;1.599,34;Banesco
30/4/2024;82;1111001;Caja Principal;TRASNSF DESDE BANCAMIGA;;2.500,00;Banesco
30/4/2024;82;1111001;Caja Principal;TICKET;;8.620,50;Banesco
30/4/2024;82;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;2.955,44;;BancAmiga
30/4/2024;82;6121046;IGTF Moneda Nacional       ;ITF;1.939,61;;BancAmiga
30/4/2024;82;2114001;Cuentas por Pagar Directivos;RETIRO XXXXX;22.426,00;;BancAmiga
30/4/2024;82;6121029;Mantenimiento y Reparaciones;COMPRA DE MATERIAL DE LIMPIEZA;347,6;;BancAmiga
30/4/2024;82;1111001;Caja Principal;MONTO REINTEGRADO;2.000,00;;BancAmiga
30/4/2024;82;2121003;IVA por Pagar;PLANILLA 99030;22.902,55;;BancAmiga
30/4/2024;82;2124009;IVA Retenido a Proveedores;PLANILLA 99035;777,48;;BancAmiga
30/4/2024;82;1111001;Caja Principal;TRANSF BANESCO;2.500,00;;BancAmiga
30/4/2024;82;1111001;Caja Principal;TRANSF A BCO VZLA;17.300,00;;BancAmiga
30/4/2024;82;5132002;Arrendamiento;PAGO DE CONCESION MES DE MARZO;13.000,00;;BancAmiga
30/4/2024;82;1111001;Caja Principal;TRANF A BCO VZLA;5.000,00;;BancAmiga
30/4/2024;82;1111001;Caja Principal;TRANSF BCO VZLA;5.400,00;;BancAmiga
30/4/2024;82;2114010;Otras Cuentas por Pagar ;TRANF INVERSIONES DAS;425,19;;BancAmiga
30/4/2024;82;2114010;Otras Cuentas por Pagar ;TRANSF XXXXX;5.066,67;;BancAmiga
30/4/2024;82;2114010;Otras Cuentas por Pagar ;TRANSF XXXXX;3.466,67;;BancAmiga
30/4/2024;82;2114010;Otras Cuentas por Pagar ;TRANSF XXXXX;4.000,00;;BancAmiga
30/4/2024;82;2114010;Otras Cuentas por Pagar ;TRANSF XXXXX;5.000,00;;BancAmiga
30/4/2024;82;5131016;Trabajos a Destajo;RETIRO XXXXX(TRANSFE ALEJANDRA);2.500,00;;BancAmiga
30/4/2024;82;2114010;Otras Cuentas por Pagar ;TRANSF XXXXX;4.500,12;;BancAmiga
30/4/2024;82;6121029;Mantenimiento y Reparaciones;C.I. 13,713,265 PPRODUCTOS DE LIMPIEZA;1.110,00;;BancAmiga
30/4/2024;82;1112002;Banco BancaAmiga;Tranaferencias Realizadas;;122.617,33;BancAmiga
30/4/2024;82;1112002;Banco BancaAmiga;Transferencias Recibidas;121.819,97;;BancAmiga
30/4/2024;82;1111001;Caja Principal;TICKET;;1.821,00;BancAmiga
30/4/2024;82;1111001;Caja Principal;REINTEGRO  DE TRANS 8891;;1.407,00;BancAmiga
30/4/2024;82;1111001;Caja Principal;LIQUIDACION DE PUNTO;;88.456,58;BancAmiga
30/4/2024;82;1111001;Caja Principal;PUESTO FIJO FACTOR 650;;1.900,00;BancAmiga
30/4/2024;82;2114001;Cuentas por Pagar Directivos;TRANASF DE XXXXX;;450;BancAmiga
30/4/2024;82;1111001;Caja Principal;REINTEGRO DE TRANF 222628;;2.300,00;BancAmiga
30/4/2024;82;1111001;Caja Principal;PAGO DIRECTO;;25.250,79;BancAmiga
30/4/2024;82;4141003;Ingresos Otros;NC;;11,76;BancAmiga
30/4/2024;82;4141003;Ingresos Otros;INT;;222,84;BancAmiga
30/4/2024;82;6121040;Gastos de Bancarios y Pasarelas de pago                    ;COM;543,93;;Bdv
30/4/2024;82;6121046;IGTF Moneda Nacional       ;ITF;664,65;;Bdv
30/4/2024;82;2114001;Cuentas por Pagar Directivos;RETIRO XXXXX;7.184,60;;Bdv
30/4/2024;82;2124004;Islr 1% por pagar;PAGO DE PLANILLA 99044;939;;Bdv
30/4/2024;82;5132002;Arrendamiento;PAGO CONCESIÓN MARZO 2024;13.676,79;;Bdv
30/4/2024;82;2114010;Otras Cuentas por Pagar ;TRANS PARA PAG0 XXXXX SERRRANO;6.000,00;;Bdv
30/4/2024;82;2114001;Cuentas por Pagar Directivos;COLEGIO EL PLACER;5.827,20;;Bdv
30/4/2024;82;1112003;Banco de Venezuela;Transferencias Realizadas;;34.836,17;Bdv
30/4/2024;82;1112003;Banco de Venezuela;Transferencias Recibidas;30.524,75;;Bdv
30/4/2024;82;1111001;Caja Principal;TRANS DESDE BANCAMIGA;;5.000,00;Bdv
30/4/2024;82;1111001;Caja Principal;PUESTO FIJO DEPICAR;;2.724,75;Bdv
30/4/2024;82;1111001;Caja Principal;TRANSF DESDE BANCAMIGA;;22.700,00;Bdv
30/4/2024;82;1111001;Caja Principal;TICKET;;100;Bdv
30/4/2024;82;5131001;Sueldos Empleados                                ;2da QUINCENA MES 04-2024;390;;Nom
30/4/2024;82;5131005;Bono de Alimentación                     ;2da QUINCENA MES 04-2024;4.371,60;;Nom
30/4/2024;82;5131008;Prestaciones Sociales-Antiguedad               ;2da QUINCENA MES 04-2024;81,9;;Nom
30/4/2024;82;5131009;Vacaciones                                        ;2da QUINCENA MES 04-2024;16,25;;Nom
30/4/2024;82;5131010;Utilidades;2da QUINCENA MES 04-2024;32,5;;Nom
30/4/2024;82;5131012;Aporte IVSS;2da QUINCENA MES 04-2024;28,6;;Nom
30/4/2024;82;5131013;Aporte I.N.C.E                                    ;2da QUINCENA MES 04-2024;7,8;;Nom
30/4/2024;82;5131014;Aporte FAOV                                     ;2da QUINCENA MES 04-2024;7,8;;Nom
30/4/2024;82;2131002;Retenciones IVSS Empleados;2da QUINCENA MES 04-2024;;18;Nom
30/4/2024;82;2131003;Retenciones SPF Empleados;2da QUINCENA MES 04-2024;;2,25;Nom
30/4/2024;82;2131004;Retenciones FAOV Empleados;2da QUINCENA MES 04-2024;;6,25;Nom
30/4/2024;82;2141001;Aportes IVSS Y SPF ;2da QUINCENA MES 04-2024;;28,6;Nom
30/4/2024;82;2141002;Aportes FAOV ;2da QUINCENA MES 04-2024;;7,8;Nom
30/4/2024;82;2141003;Aportes INCES ;2da QUINCENA MES 04-2024;;7,8;Nom
30/4/2024;82;2161004;Vacaciones por pagar;2da QUINCENA MES 04-2024;;16,25;Nom
30/4/2024;82;2161005;Utilidades por pagar;2da QUINCENA MES 04-2024;;32,5;Nom
30/4/2024;82;2241001;Prestaciones Sociales por Pagar;2da QUINCENA MES 04-2024;;81,9;Nom
30/4/2024;82;2161001;Nomina por Pagar;2da QUINCENA MES 04-2024;;4.735,10;Nom
30/4/2024;82;5131006;Bonificaciones Contractuales             ;Bonificaciones Contractuales;24.087,94;;Pago
30/4/2024;82;2161001;Nomina por Pagar;Pago Realizados;3.945,52;;Pago
30/4/2024;82;2114010;Otras Cuentas por Pagar ;Pago Realizados XXXXX, XXXXX, XXXXX, XXXXX;;28.033,46;Pago
30/4/2024;82;5131016;Trabajos a Destajo;LIMPIEZA DE OFICINA Y ESTACIONAMIENTO SEMANA 18 Y 25/04;2.160,00;;pago
30/4/2024;82;2114001;Cuentas por Pagar Directivos;LIMPIEZA DE OFICINA Y ESTACIONAMIENTO SEMANA 18 Y 25/04;;2.160,00;pago
30/4/2024;82;6121023;Comidas, Viajes y Traslados                       ;PASAJE DE EMPLEADOS SEMANAS DEL 19 Y 26 DE ABRIL;780;;pago
30/4/2024;82;2114001;Cuentas por Pagar Directivos;PASAJE DE EMPLEADOS SEMANAS DEL 19 Y 26 DE ABRIL;;780;pago
30/4/2024;82;2114010;Otras Cuentas por Pagar ;pago realizados excelsior, paulas barkerys;4.524,58;;pago
30/4/2024;82;2114001;Cuentas por Pagar Directivos;pago realizados excelsior, paulas barkerys;;4.524,58;pago
30/4/2024;82;2161001;Nomina por Pagar;pago nomina;1.575,75;;pago
30/4/2024;82;2114001;Cuentas por Pagar Directivos;pago nomina;;1.575,75;pago
15/5/2024;83;6121018;Aseo Urbano                      ;INVERSIONES FOSPUCA BARUTA, C.A. ;6.533,70;;1000267782
15/5/2024;83;1141001;Crédito Fiscal IVA Compras;INVERSIONES FOSPUCA BARUTA, C.A. ;1.045,39;;1000267782
15/5/2024;83;2124009;IVA Retenido a Proveedores;INVERSIONES FOSPUCA BARUTA, C.A. ;;784,04;2,02E+13
15/5/2024;83;2122003;ISLR Retenido a Proveedores;INVERSIONES FOSPUCA BARUTA, C.A. ;;130,67;1000267782
15/5/2024;83;2114010;Otras Cuentas por Pagar ;INVERSIONES FOSPUCA BARUTA, C.A. ;;6.664,38;1000267782
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;PANADERIA Y PASTELERIA LA BARCA, C.A. ;128,07;;120325
15/5/2024;83;2114010;Otras Cuentas por Pagar ;PANADERIA Y PASTELERIA LA BARCA, C.A. ;;128,07;120325
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;COMERCIALIZADORA 1107, C.A. ;250,42;;36617
15/5/2024;83;2114010;Otras Cuentas por Pagar ;COMERCIALIZADORA 1107, C.A. ;;250,42;36617
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;DISTRIBUIDORA 3013, C.A.;823,74;;22443
15/5/2024;83;6121046;IGTF Moneda Nacional       ;DISTRIBUIDORA 3013, C.A.;21,97;;22443
15/5/2024;83;2114010;Otras Cuentas por Pagar ;DISTRIBUIDORA 3013, C.A.;;21,97;22443
15/5/2024;83;2114010;Otras Cuentas por Pagar ;DISTRIBUIDORA 3013, C.A.;;823,74;22443
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;PAULAS BAKERY, C.A. ;612,74;;43879
15/5/2024;83;2114010;Otras Cuentas por Pagar ;PAULAS BAKERY, C.A. ;;612,74;43879
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;PARKING 1996, C.A. ;219,54;;212094
15/5/2024;83;6121046;IGTF Moneda Nacional       ;PARKING 1996, C.A. ;5,49;;212094
15/5/2024;83;2114010;Otras Cuentas por Pagar ;PARKING 1996, C.A. ;;5,49;212094
15/5/2024;83;2114010;Otras Cuentas por Pagar ;PARKING 1996, C.A. ;;219,54;212094
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;PAULAS BAKERY, C.A. ;402,38;;27692
15/5/2024;83;6121046;IGTF Moneda Nacional       ;PAULAS BAKERY, C.A. ;10,97;;27692
15/5/2024;83;2114010;Otras Cuentas por Pagar ;PAULAS BAKERY, C.A. ;;10,97;27692
15/5/2024;83;2114010;Otras Cuentas por Pagar ;PAULAS BAKERY, C.A. ;;402,38;27692
15/5/2024;83;6121029;Mantenimiento y Reparaciones;MULTISERVICIOS BAMBAM, C.A. ;148;;2835
15/5/2024;83;2114010;Otras Cuentas por Pagar ;MULTISERVICIOS BAMBAM, C.A. ;;148;2835
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;724,1;;56040
15/5/2024;83;2114010;Otras Cuentas por Pagar ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;;724,1;56040
15/5/2024;83;6121016;Papeleria;BAZAR Y LIBRERÍA ARAIRA JF, C.A.;219,47;;41928
15/5/2024;83;2114010;Otras Cuentas por Pagar ;BAZAR Y LIBRERÍA ARAIRA JF, C.A.;;219,47;41928
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;FARMATODO, C.A. ;214,03;;85706
15/5/2024;83;2114010;Otras Cuentas por Pagar ;FARMATODO, C.A. ;;214,03;85706
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;PARKING 1996, C.A. ;256,06;;211771
15/5/2024;83;6121046;IGTF Moneda Nacional       ;PARKING 1996, C.A. ;7,68;;211771
15/5/2024;83;2114010;Otras Cuentas por Pagar ;PARKING 1996, C.A. ;;7,68;211771
15/5/2024;83;2114010;Otras Cuentas por Pagar ;PARKING 1996, C.A. ;;256,06;211771
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;PANADERIA PASTELERIA SAMI PAN I.G., C.A. ;81,05;;130116
15/5/2024;83;2114010;Otras Cuentas por Pagar ;PANADERIA PASTELERIA SAMI PAN I.G., C.A. ;;81,05;130116
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;118,85;;35186
15/5/2024;83;6121046;IGTF Moneda Nacional       ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;3,57;;35186
15/5/2024;83;2114010;Otras Cuentas por Pagar ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;;3,57;35186
15/5/2024;83;2114010;Otras Cuentas por Pagar ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;;118,85;35186
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;DISTRIBUIDORA 3013, C.A.;292,65;;22340
15/5/2024;83;6121046;IGTF Moneda Nacional       ;DISTRIBUIDORA 3013, C.A.;6,58;;22340
15/5/2024;83;2114010;Otras Cuentas por Pagar ;DISTRIBUIDORA 3013, C.A.;;6,58;22340
15/5/2024;83;2114010;Otras Cuentas por Pagar ;DISTRIBUIDORA 3013, C.A.;;292,65;22340
15/5/2024;83;5132009;"iluminacion; bombillos, lamparas, balastro, otros";FERRETERIA EPA, C.A. ;586,73;;87144
15/5/2024;83;2114010;Otras Cuentas por Pagar ;FERRETERIA EPA, C.A. ;;586,73;87144
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;636,12;;55093
15/5/2024;83;2114010;Otras Cuentas por Pagar ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;;636,12;55093
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;452,77;;55763
15/5/2024;83;2114010;Otras Cuentas por Pagar ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;;452,77;55763
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;GRUPO CSL, C.A.;292,08;;419
15/5/2024;83;2114010;Otras Cuentas por Pagar ;GRUPO CSL, C.A.;;292,08;419
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;209,22;;43317
15/5/2024;83;6121046;IGTF Moneda Nacional       ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;6,28;;43317
15/5/2024;83;2114010;Otras Cuentas por Pagar ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;;6,28;43317
15/5/2024;83;2114010;Otras Cuentas por Pagar ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;;209,22;43317
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;457,32;;22405
15/5/2024;83;2114010;Otras Cuentas por Pagar ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;;457,32;22405
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;FARMATODO, C.A. ;737,65;;42463
15/5/2024;83;2114010;Otras Cuentas por Pagar ;FARMATODO, C.A. ;;737,65;42463
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;FARMATODO, C.A. ;153,48;;24434
15/5/2024;83;2114010;Otras Cuentas por Pagar ;FARMATODO, C.A. ;;153,48;24434
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;557,98;;22314
15/5/2024;83;2114010;Otras Cuentas por Pagar ;EXCELSIOR GAMA SUPERMERCADOS, C.A. ;;557,98;22314
15/5/2024;83;5132009;"iluminacion; bombillos, lamparas, balastro, otros";FERRETERIA EPA, C.A. ;619,89;;42464
15/5/2024;83;2114010;Otras Cuentas por Pagar ;FERRETERIA EPA, C.A. ;;619,89;42464
15/5/2024;83;6121023;Comidas, Viajes y Traslados                       ;GRUPO CSL, C.A.;874,26;;4192
15/5/2024;83;2114010;Otras Cuentas por Pagar ;GRUPO CSL, C.A.;;874,26;4192
15/5/2024;83;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;3.966,04;1708
15/5/2024;83;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;634,57;1708
15/5/2024;83;1111001;Caja Principal;RESUMEN DEL DIA;4.600,61;;1708
15/5/2024;83;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;4.742,05;1709
15/5/2024;83;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;758,73;1709
15/5/2024;83;1111001;Caja Principal;RESUMEN DEL DIA;5.500,78;;1709
15/5/2024;83;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;5.086,89;1710
15/5/2024;83;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;813,9;1710
15/5/2024;83;1111001;Caja Principal;RESUMEN DEL DIA;5.900,79;;1710
15/5/2024;83;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;4.396,86;1711
15/5/2024;83;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;703,5;1711
15/5/2024;83;1111001;Caja Principal;RESUMEN DEL DIA;5.100,36;;1711
15/5/2024;83;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;3.103,58;1712
15/5/2024;83;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;496,57;1712
15/5/2024;83;1111001;Caja Principal;RESUMEN DEL DIA;3.600,15;;1712
15/5/2024;83;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;5.604,28;1713
15/5/2024;83;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;896,68;1713
15/5/2024;83;1111001;Caja Principal;RESUMEN DEL DIA;6.500,96;;1713
15/5/2024;83;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;6.380,12;1714
15/5/2024;83;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.020,82;1714
15/5/2024;83;1111001;Caja Principal;RESUMEN DEL DIA;7.400,94;;1714
15/5/2024;83;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;6.035,44;1715
15/5/2024;83;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;965,67;1715
15/5/2024;83;1111001;Caja Principal;RESUMEN DEL DIA;7.001,11;;1715
15/5/2024;83;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;8.276,75;1716
15/5/2024;83;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.324,28;1716
15/5/2024;83;1111001;Caja Principal;RESUMEN DEL DIA;9.601,03;;1716
15/5/2024;83;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;7.296,34;1717
15/5/2024;83;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.167,41;1717
15/5/2024;83;1111001;Caja Principal;RESUMEN DEL DIA;8.463,75;;1717
15/5/2024;83;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;4.741,66;1718
15/5/2024;83;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;758,67;1718
15/5/2024;83;1111001;Caja Principal;RESUMEN DEL DIA;5.500,33;;1718
15/5/2024;83;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;3.535,82;1719
15/5/2024;83;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;565,73;1719
15/5/2024;83;1111001;Caja Principal;RESUMEN DEL DIA;4.101,55;;1719
15/5/2024;83;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;5.173,13;1720
15/5/2024;83;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;827,7;1720
15/5/2024;83;1111001;Caja Principal;RESUMEN DEL DIA;6.000,83;;1720
15/5/2024;83;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;6.379,95;1721
15/5/2024;83;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.020,79;1721
15/5/2024;83;1111001;Caja Principal;RESUMEN DEL DIA;7.400,74;;1721
15/5/2024;83;4112003;Ingresos por Servicios Sector Privado Ptos. Variables;RESUMEN DEL DIA;;6.380,11;1722
15/5/2024;83;2121001;Débito Fiscal IVA;RESUMEN DEL DIA;;1.020,82;1722
15/5/2024;83;1111001;Caja Principal;RESUMEN DEL DIA;7.400,93;;1722
15/5/2024;83;4112004;Ingresos por Servicios Sector Privado Ptos. Fijos;CORPORACION PAYTECH C.A.;;29.707,84;22732
15/5/2024;83;2121001;Débito Fiscal IVA;CORPORACION PAYTECH C.A.;;4.753,25;22732
15/5/2024;83;1141002;Retención 75% IVA Clientes;CORPORACION PAYTECH C.A.;3.564,94;;2,02E+13
15/5/2024;83;1142001;ISLR Retenido por Clientes;CORPORACION PAYTECH C.A.;594,16;;2,02E+13
15/5/2024;83;6121040;Gastos de Bancarios y Pasarelas de pago                    ;CORPORACION PAYTECH C.A.;689,22;;22732
15/5/2024;83;1111001;Caja Principal;CORPORACION PAYTECH C.A.;29.612,77;;22732
15/5/2024;83;1142004;ISLR Otros;Islr 1%;1.108,07;;Islr
15/5/2024;83;2124004;Islr 1% por pagar;Islr 1%;;1.108,07;Islr
15/5/2024;83;2121001;Débito Fiscal IVA;Iva 1era quincena ;17.729,10;;Iva
